condition,role,N,G_min,G_max,G_mean,x_min,x_max,x_mean,Tsub_min,Tsub_max,Tsub_mean,PM_mean,PM_median,PM_std,PM_min,PM_max,corr_PM_Tsub,corr_PM_x,corr_PM_G,model,features,R2,intercept,coef_Tsub_K,notes,coef_x_use,coef_G,coef_Gx_pos
ref_x_le_0p1_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,Gx_pos,Gx_pos,0.2978835889873067,1.5276264607002104,,,,,-0.008443050848078774
ref_x_le_0p1_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,Tsub+x,Tsub_K+x_use,0.8276940554519557,0.7353720629168906,0.002246691474763458,,-3.501250288901478,,
ref_x_le_0p1_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,Tsub+G,Tsub_K+G,0.4783574137876184,0.4346772053327977,0.005782011469628598,,,6.490393695315571e-05,
ref_x_le_0p1_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,x+G,x_use+G,0.8344367107470827,1.159730692427102,,,-4.644441961296908,-6.967642981158453e-05,
ref_x_le_0p1_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,Tsub+x+G,Tsub_K+x_use+G,0.8509061604280816,0.967580514065403,0.0014238943950108727,,-4.090916381056094,-4.9416051059398e-05,
ref_x_le_0p1_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,Tsub+x+Gx_pos,Tsub_K+x_use+Gx_pos,0.851603140757996,0.8467680289235899,0.0018927526267811584,,-3.26718981711633,,-0.0026934033923969175
ref_x_le_0p1_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Tsub,Tsub_K,0.45519616303428223,0.8821336443198737,0.0036828242546618423,,,,
ref_x_le_0p1_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,x,x_use,0.7676969286976507,1.08159623762589,,,-3.89189016068691,,
ref_x_le_0p1_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,G,G,0.014267097473272261,1.5123252809720067,,,,-5.662547862851533e-05,
ref_x_le_0p1_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Gx_pos,Gx_pos,0.442959848508956,1.4809462289631987,,,,,-0.008376169226471823
ref_x_le_0p1_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Tsub+x,Tsub_K+x_use,0.8394686657751471,0.9079987163546444,0.0016958554550131392,,-3.1931236272030756,,
ref_x_le_0p1_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Tsub+G,Tsub_K+G,0.45529466916906713,0.8950895140512033,0.0036739005953035733,,,-4.768574185831022e-06,
ref_x_le_0p1_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,x+G,x_use+G,0.8025876623836277,1.2960118468143738,,,-3.955332772147898,-8.881065007659856e-05,
ref_x_le_0p1_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Tsub+x+G,Tsub_K+x_use+G,0.8557668021386418,1.0786287965788597,0.0015014210027693676,,-3.3178370458278033,-6.243077131045201e-05,
ref_x_le_0p1_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Tsub+x+Gx_pos,Tsub_K+x_use+Gx_pos,0.9150616786521395,1.0456782588804259,0.0012663747265207596,,-2.794761776607334,,-0.003919113076042224
ref_x_le_0p1_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Tsub,Tsub_K,0.669939847433555,0.2971282327339143,0.011270938398531863,,,,
ref_x_le_0p1_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,x,x_use,0.9013124864927244,0.5690603231855463,,,-5.056991190380596,,
ref_x_le_0p1_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,G,G,0.06469513300417673,0.7052657167512318,,,,0.00011010228127982808,
ref_x_le_0p1_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Gx_pos,Gx_pos,0.24656756469420316,1.6104810022251608,,,,,-0.00874503017687528
ref_x_le_0p1_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Tsub+x,Tsub_K+x_use,0.9043273566795892,0.6382491519123078,-0.001648862629602771,,-5.623798228158063,,
ref_x_le_0p1_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Tsub+G,Tsub_K+G,0.7005176516595271,-0.17878213418912825,0.011033464927443018,,,7.606159977231664e-05,
ref_x_le_0p1_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,x+G,x_use+G,0.9015804589043377,0.6132266275898048,,,-5.082862627372144,-7.391395606470113e-06,
ref_x_le_0p1_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Tsub+x+G,Tsub_K+x_use+G,0.9057804552686481,0.7661669863443266,-0.0020790004879977994,,-5.83601892923913,-1.8386916896449804e-05,
ref_x_le_0p1_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Tsub+x+Gx_pos,Tsub_K+x_use+Gx_pos,0.9043372086890453,0.6406614011473596,-0.001633086987569702,,-5.608270211392481,,-6.524977302373454e-05
ref_x_le_0p15_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,Tsub,Tsub_K,0.41828262042041153,0.7408830189785405,0.005398520969847044,,,,
ref_x_le_0p15_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,x,x_use,0.7739614273751342,0.9358292930723002,,,-4.145895186745049,,
ref_x_le_0p15_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,G,G,0.0148237991508674,1.2667199188976324,,,,3.168883039073113e-05,
ref_x_le_0p15_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,Gx_pos,Gx_pos,0.2978835889873067,1.5276264607002104,,,,,-0.008443050848078774
ref_x_le_0p15_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,Tsub+x,Tsub_K+x_use,0.8276940554519557,0.7353720629168906,0.002246691474763458,,-3.501250288901478,,
ref_x_le_0p15_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,Tsub+G,Tsub_K+G,0.4783574137876184,0.4346772053327977,0.005782011469628598,,,6.490393695315571e-05,
ref_x_le_0p15_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,x+G,x_use+G,0.8344367107470827,1.159730692427102,,,-4.644441961296908,-6.967642981158453e-05,
ref_x_le_0p15_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,Tsub+x+G,Tsub_K+x_use+G,0.8509061604280816,0.967580514065403,0.0014238943950108727,,-4.090916381056094,-4.9416051059398e-05,
ref_x_le_0p15_allG,reference_quality_sensitivity,187,520.79232,10565.0317,4003.4604137967913,-0.459,0.05,-0.11041176470588236,20.88259301344499,313.18434543454475,120.90383303010442,1.3935848969264444,1.353475742387643,0.6391883038117517,0.0735487784385007,3.6053610399898135,0.6467477254853023,-0.8797507757172682,0.12175302522265058,Tsub+x+Gx_pos,Tsub_K+x_use+Gx_pos,0.851603140757996,0.8467680289235899,0.0018927526267811584,,-3.26718981711633,,-0.0026934033923969175
ref_x_le_0p15_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Tsub,Tsub_K,0.45519616303428223,0.8821336443198737,0.0036828242546618423,,,,
ref_x_le_0p15_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,x,x_use,0.7676969286976507,1.08159623762589,,,-3.89189016068691,,
ref_x_le_0p15_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,G,G,0.014267097473272261,1.5123252809720067,,,,-5.662547862851533e-05,
ref_x_le_0p15_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Gx_pos,Gx_pos,0.442959848508956,1.4809462289631987,,,,,-0.008376169226471823
ref_x_le_0p15_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Tsub+x,Tsub_K+x_use,0.8394686657751471,0.9079987163546444,0.0016958554550131392,,-3.1931236272030756,,
ref_x_le_0p15_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Tsub+G,Tsub_K+G,0.45529466916906713,0.8950895140512033,0.0036739005953035733,,,-4.768574185831022e-06,
ref_x_le_0p15_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,x+G,x_use+G,0.8025876623836277,1.2960118468143738,,,-3.955332772147898,-8.881065007659856e-05,
ref_x_le_0p15_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Tsub+x+G,Tsub_K+x_use+G,0.8557668021386418,1.0786287965788597,0.0015014210027693676,,-3.3178370458278033,-6.243077131045201e-05,
ref_x_le_0p15_G_le_4200,reference_quality_sensitivity,117,520.79232,4163.626099999999,2467.712647692307,-0.457,0.049,-0.07476923076923078,21.424642698647403,313.18434543454475,133.17394286140015,1.372589871178788,1.353475742387643,0.4428662342784811,0.1135786841963328,2.721081299499212,0.6746822682079932,-0.8761831593323689,-0.1194449558301743,Tsub+x+Gx_pos,Tsub_K+x_use+Gx_pos,0.9150616786521395,1.0456782588804259,0.0012663747265207596,,-2.794761776607334,,-0.003919113076042224
ref_x_le_0p15_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Tsub,Tsub_K,0.669939847433555,0.2971282327339143,0.011270938398531863,,,,
ref_x_le_0p15_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,x,x_use,0.9013124864927244,0.5690603231855463,,,-5.056991190380596,,
ref_x_le_0p15_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,G,G,0.06469513300417673,0.7052657167512318,,,,0.00011010228127982808,
ref_x_le_0p15_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Gx_pos,Gx_pos,0.24656756469420316,1.6104810022251608,,,,,-0.00874503017687528
ref_x_le_0p15_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Tsub+x,Tsub_K+x_use,0.9043273566795892,0.6382491519123078,-0.001648862629602771,,-5.623798228158063,,
ref_x_le_0p15_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Tsub+G,Tsub_K+G,0.7005176516595271,-0.17878213418912825,0.011033464927443018,,,7.606159977231664e-05,
ref_x_le_0p15_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,x+G,x_use+G,0.9015804589043377,0.6132266275898048,,,-5.082862627372144,-7.391395606470113e-06,
ref_x_le_0p15_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Tsub+x+G,Tsub_K+x_use+G,0.9057804552686481,0.7661669863443266,-0.0020790004879977994,,-5.83601892923913,-1.8386916896449804e-05,
ref_x_le_0p15_G_gt_4200,reference_quality_sensitivity,70,4204.313,10565.0317,6570.35310857143,-0.459,0.05,-0.16998571428571424,20.88259301344499,256.20145638583585,100.39522088351013,1.4286765828189563,1.3279351757683873,0.8772780972918671,0.0735487784385007,3.6053610399898135,0.8184985323343927,-0.9493747871587516,0.2543523795921263,Tsub+x+Gx_pos,Tsub_K+x_use+Gx_pos,0.9043372086890453,0.6406614011473596,-0.001633086987569702,,-5.608270211392481,,-6.524977302373454e-05
